## BOM difference between Rev. A and Rev. B
## (Items that need to be ordered for the second revision)

1276-6470-1-ND, 10
311-100CRCT-ND, 10
311-20.5KCRCT-ND, 10
311-22.0KCRCT-ND, 25
311-487KCRCT-ND, 10
311-511KCRCT-ND, 10
3361P-103GLFCT-ND, 3
587-2098-1-ND, 3
587-2973-1-ND, 3
609-3201-ND, 2
732-2772-ND, 2
732-2754-ND, 2
CRA6S833CT-ND, 25
